id,organization_id,name,alternate_name,description,transportation,latitude,longitude
4210,4210,ICFH - EARLY CHILDHOOD PROGRAMS - HEALTHY START - MOVING BEYOND DEPRESSION,CPC- Children Psychiatric Center,"Evidenced-based home visiting program that provides cognitive-behavioral therapy to women diagnosed with perinatal mood disorders, particularly Major Depressive Disorder.  The program consists of an initial assessment, 15 individual therapy sessions, and a Booster Session.",,,
4214,4214,MICHAEL-ANN RUSSELL JCC - SOL TAPLIN SUMMER CAMP,,"Camp Sol Taplin supports children as they develop new skills and confidence. The camp promotes a positive sense of Jewish identity and encourages Jewish values for all children. The variety of camps offered include: Academy Camps, Sports Camps, Culturama & Science Camps, Variety Camps, Sports Training Camps, Tween/Teen Travel Camps, and Special Needs Camps. Activities offered include: swimming, recreational gymnastics, tennis, basketball, soccer, flag football, adventures, technology, science, and many more. Free bus transportation available from certain locations.\n\nDance classes also available for pre-K - 5th grade.\n\nDates: June 11th - August 2nd\nCamp sessions include 1 week 2-week, 4-week, 6-week, or 8-week options.\nRegistration is currently open.",,25.9496140530254,-80.1532181595996
4217,4217,"WEST MIAMI CMHC, INC.",,"West Miami CMHC provides mental health evaluations, substance abuse psychological assessments, anger management, domestic violence counseling (Batterer's Intervention Program), DUI counseling, marriage counseling, psychiatric evaluation and consultation, individual, family and group therapy and drug testing.",,,
4228,4228,"FLORIDA FILM INSTITUTE - CINEMA, CINEMATOGRAPHERS IN EDUCATION AND MEDIA ARTS",FLORIDA FILM INSTITUTE,"FFI's CINEMA, Cinematographers in Education and Media Arts, program in local schools and community centers provides an empowering hands-on experience for students, offering them the opportunity to make their own films. CINEMA is a series of workshops that empower students with all the knowledge they need to produce a short film. Focused workshops provide an in-depth look at: script writing, location shooting, cinematography, acting on screen, lighting, directing, editing, sound, wardrobe, makeup and marketing. We encourage participants to explore the creative process of cinema as a means to increase self-esteem and develop decision-making skills necessary in any profession.",,25.8892853782675,-80.1855825461069
4230,4230,MARIAN CENTER - ADULT DAY TRAINING & RESIDENCE PROGRAM,,"Provides continuing education, recreation, outings and supported employment opportunities for adults with developmental disabilities. Also provides 24/7 residential facility for women with developmental disabilities.",,25.9168667,-80.2583875
4231,4231,BORINQUEN - HEALTHY START,,"The key components of FloridaGÇÖs Healthy Start include: Universal prenatal and infant risk screening to identify pregnant women and infants at risk for adverse birth, health and developmental outcomes; and care coordination and services that support families in reducing the factors and situations that place pregnant women and infants in jeopardy for poor outcomes.",,,
4234,4234,"FLORIDA PALMS ACADEMY, INC.",,Florida Palms Academy is a 38-bed Statewide Inpatient Psychiatric Program (SIPP) that provides treatment for youth who could benefit from intensive residential psychiatric treatment. Youth receive an individualized education curriculum while receiving therapeutic services. The average length of stay is approximately 6 months.\n\nServices provided include Trauma Informed: \n* Individual Counseling\n* Family Counseling\n* Group Therapy\n* Parent Education/Resources\n* Psychiatric Evaluations\n* Weekly Medication Management\n* Substance Abuse Treatment/Counseling\n* Therapeutic Crisis Intervention\n* Behavioral Modification\n* On-Campus Education\n* Recreational Therapy\n* 24 Hour Nursing Services\n* Medical Services\n* Certified Behavioral Analyst Assessments \n* Formalized Discharge Planning \n* Multi-Disciplinary Scripted Individualized Treatment Planning \n* Case Management,,,
4237,4237,THE CHILDREN'S TRUST,,"The Children's Trust funds a wide number of programs and initiatives from a variety of funding streams depending on the nature of the program, its focus and the results it seeks to achieve. The services under this program are meant to give parents a brief idea of the uniqueness of these Trust-funded programs and where they are located, and to provide them with necessary contact information should they need additional information or have other detailed questions. Trust funded programs include HealthConnect, The Miami Heart Gallery, Out of School programs and services for children with disabilities.\n\n**DO NOT REFER CALLERS TO THE CHILDREN'S TRUST, WE ARE THEIR INFORMATION AND REFERRAL SERVICE**",,,
4241,4241,FISP - SUICIDE SURVIVOR SUPPORT GROUP - HOLLYWOOD,,Offers support groups for survivors of suicide who have lost a loved one to suicide in Miami-Dade and Broward Counties at the Hollywood Cultural and Community Center.,,,
4248,4248,A WATERSHED ADDICTION TREATMENT CENTER,,"The Watershed Addiction Treatment Program is a crisis help line manned by Certified Behavioral Health Technicians as well as a center for treatment of drug, alcohol, and prescription drug addiction. The staff is available 24/7 and offers resources, referrals, information and help to those in need or who have family members in need of help for drug and alcohol addiction. Programs include inpatient detoxification, subacute rehab, residential, day/night treatment, outpatient, substance abuse detoxification and treatment.",,26.4576886463581,-80.0943030322587
4249,4249,A WATERSHED ADDICTION TREATMENT CENTER - NATIONAL CRISIS HELP LINE,,"The Watershed Addiction Treatment Program provides alcohol and drug abuse treatment and detoxification. Treatment is provided as intensive outpatient, inpatient or residential. Upon arrival, a personal recovery plan will be created, based on the proven methods of medicine, psychiatry, and psychotherapy combined with time-tested 12-Step programs. Services also include group counseling, individual counseling, groups for men and women, family group, spirituality awareness, relapse prevention and education classes. Clients are also taught how to avoid relapse, thereby making it possible for them to lead a new life without their addiction(s).",,26.4576886463581,-80.0943030322587
4251,4251,A WATERSHED ADDICTION TREATMENT CENTER - MEDICAL DETOXIFICATION,,"The WatershedGÇÖs medically supervised withdrawal (often called detoxification or detox) uses medication to help people withdraw from alcohol or drugs safely and comfortably. Medically supervised withdrawal takes place in our specialized inpatient detoxification unit with close medical supervision. Detoxification may take a week or more, during which time the person will receive medical care and may begin to receive education about his or her disease.",,,
