id,name,parent_id,parent_name,vocabulary,taxonomy_facet
LH-3500.0200-200,Federal Health Insurance Marketplace Call Center/Website,L,Health Care,Open211 Miami - AIRS,Service
PB-0900,Burial/Cremation Expense Assistance,P,Individual and Family Life,Open211 Miami - AIRS,Service
FN-1500.8100,Self Defense Training,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
LR-0450.0550,Auditory Integration Training,L,Health Care,Open211 Miami - AIRS,Service
LR-6200.8000,Sensory Integration Therapy,L,Health Care,Open211 Miami - AIRS,Service
LR-8000.0500-050.10,Auditory/Verbal Training,L,Health Care,Open211 Miami - AIRS,Service
LT-9500.9550-100,Clinical Weight Loss Programs,L,Health Care,Open211 Miami - AIRS,Service
FF-3300.3400,Inmate Social Service Programs,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
TD-1600.1530-140,Criminal Offender Rights Groups,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
HL-2500.1800,Educational Therapy,H,Education,Open211 Miami - AIRS,Service
RP-1500.1400-150,Child Abuse Hotlines,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
FL-8200,Sheriff,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
BM-6500.1500-500,Maternity Clothing,B,Basic Needs,Open211 Miami - AIRS,Service
TI-1800.1500-100,Baby Clothing/Diaper Donation Programs,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
HL-2500.2900,Higher Education Awareness/Support Programs,H,Education,Open211 Miami - AIRS,Service
FL-2000,Federal Bureau of Investigation,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Named Programs
LR-6400.1500,Cane Skills Instruction,L,Health Care,Open211 Miami - AIRS,Service
LH-0600.5000-100,Blind Mobility Aids,L,Health Care,Open211 Miami - AIRS,Service
LH-5100.1750,Eye Care Expense Assistance,L,Health Care,Open211 Miami - AIRS,Service
T,Organizational/Community/International Services,,,Open211 Miami - AIRS,Service
TP-2100,Financial Management Support,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
BM-6500.1500-050,Adapted Clothing,B,Basic Needs,Open211 Miami - AIRS,Service
TM-5200,Military Transition Assistance Programs,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
LJ-2000.3300,Infertility Services,L,Health Care,Open211 Miami - AIRS,Service
FT-1800.1850,Employment Discrimination Assistance,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
JP-6500.6500-100,Bee Control,J,Environmental Quality,Open211 Miami - AIRS,Service
LR-3100.1800-050,Adult Development Centers,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
LF-8000.5250,Endoscopy,L,Health Care,Open211 Miami - AIRS,Service
LT-3200,Hyperbaric Chambers,L,Health Care,Open211 Miami - AIRS,Service
LH-6300.6400,Pastoral Care,L,Health Care,Open211 Miami - AIRS,Service
PL-7000.5800-400,Karate,P,Individual and Family Life,Open211 Miami - AIRS,Service
RX-8470.8600-050,Alcohol Use Disorder Referrals,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
RX-8470.8600-180,Drug Use Disorder Referrals,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
TN-5000.6300,Nursing Associations,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
FT-3600.6500,Relief from Removal/Other Immigration Relief,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
ND-1600.9500,Work Permits,N,Income Support and Employment,Open211 Miami - AIRS,Service
PS-9800.9800,Youth Community Service Programs,P,Individual and Family Life,Open211 Miami - AIRS,Service
ND-2000.3500-630,On the Job Training,N,Income Support and Employment,Open211 Miami - AIRS,Modality/Delivery Format
LH-6300.2400,Health Care Discount Enrollment Programs,L,Health Care,Open211 Miami - AIRS,Service
LT-6600,Pain Management,L,Health Care,Open211 Miami - AIRS,Service
LH-2700.2000,First Aid Instruction,L,Health Care,Open211 Miami - AIRS,Service
PH-6200,Personal Enrichment,P,Individual and Family Life,Open211 Miami - AIRS,Service
PL-7400.6500,Parent/Child Instruction,P,Individual and Family Life,Open211 Miami - AIRS,Service
PS-3300,Intergenerational Programs,P,Individual and Family Life,Open211 Miami - AIRS,Service
PS-6500,Parent/Child Activity Groups,P,Individual and Family Life,Open211 Miami - AIRS,Service
PS-8200.2350,Gay Straight Alliances,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
JP-6500.6500-500,Mosquito Control,J,Environmental Quality,Open211 Miami - AIRS,Service
NL,Public Assistance Programs,N,Income Support and Employment,Open211 Miami - AIRS,Service
PH-6200.1700,Cultural Awareness/Competencies Training,P,Individual and Family Life,Open211 Miami - AIRS,Service
FN-1500.1550,Community Crime Prevention Programs,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
FN-1500.1700-670,Personal Property Identification Registries,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
DT-8700.6500,Property Tax Information,D,Consumer Services,Open211 Miami - AIRS,Service
DT-8700.1000,Business Tax Information,D,Consumer Services,Open211 Miami - AIRS,Service
DF-7000.5500,Motor Vehicle Registration,D,Consumer Services,Open211 Miami - AIRS,Service
DF-7000.6550-170,Disability Parking Permits,D,Consumer Services,Open211 Miami - AIRS,Service
JR-8200.3000,Household Safety Programs,J,Environmental Quality,Open211 Miami - AIRS,Service
NS-4500.9000,Veteran Life Insurance,N,Income Support and Employment,Open211 Miami - AIRS,Named Programs
TJ-3200.4500,Legal Information Lines,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
RP-1400.8000-670,Premarital Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LH-2700.6350,Oral Health Education/Information,L,Health Care,Open211 Miami - AIRS,Service
LT-1750.3500,Incontinence Management Programs,L,Health Care,Open211 Miami - AIRS,Service
TI-1800.3000,Household Goods Donation Programs,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TI-1800.9000-050,Automobile Donation Programs,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
PN-8100.1000-180,Disaster Related Bereavement Support Groups,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
PN-8100.1000-300,Homicide Survivors Support Groups,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
TH-2600.6450-170,Disaster Food Stamps,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
LH-3500.0200-800,Small Business Health Options Programs,L,Health Care,Open211 Miami - AIRS,Service
FT-3600.6250-860,Transit Visas,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
BH-3500.3400,Home Purchase/Mortgage Refinance Loans,B,Basic Needs,Open211 Miami - AIRS,Service
PH-6000.8500,Therapeutic Visitation,P,Individual and Family Life,Open211 Miami - AIRS,Service
NL-5000.5000-800.30,Home/Community Based Care Waiver Programs,N,Income Support and Employment,Open211 Miami - AIRS,Named Programs
PL-6600.9450,Walking Programs,P,Individual and Family Life,Open211 Miami - AIRS,Service
PX-0400.1000,Board/Committee Member Volunteer Opportunities,P,Individual and Family Life,Open211 Miami - AIRS,Service
TI-1800.1500,Clothing Donation Programs,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TB-8700,Tourism Development,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
PH-3300.2750-800,Storm Window/Shutter Installation/Removal,P,Individual and Family Life,Open211 Miami - AIRS,Service
FF-0500.6530,Prison Boot Camps,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
FF-0500,Alternative Sentencing/Supervision,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
LR-6400.8000,Sighted Guide Skills Instruction,L,Health Care,Open211 Miami - AIRS,Service
JR-8200.2100,Firearm Safety Education,J,Environmental Quality,Open211 Miami - AIRS,Service
JR-8200.8500-180,Driving Safety Education,J,Environmental Quality,Open211 Miami - AIRS,Service
LT-0500.5800,Native American Traditional Healing,L,Health Care,Open211 Miami - AIRS,Service
JD-2000.1500,Community/Nature Area Cleanup/Enhancement Projects,J,Environmental Quality,Open211 Miami - AIRS,Service
LT-0500.8000,Spiritual Healing,L,Health Care,Open211 Miami - AIRS,Service
FC-8200.8100-650,Probate Courts,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
FT-2700,Estate Planning Assistance,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
RP,Mental Health Assessment and Treatment,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
DD-1500.1055,Body Artist Complaints,D,Consumer Services,Open211 Miami - AIRS,Service
HH-3000,Homeless School Transition Programs,H,Education,Open211 Miami - AIRS,Service
BH-3000.1800-950,Weatherization Programs,B,Basic Needs,Open211 Miami - AIRS,Service
LH-6300.4140,Hospital Admissions Departments,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
ND-2000.3480,Job Retraining,N,Income Support and Employment,Open211 Miami - AIRS,Service
FN-1500.2570,Identity Theft Prevention,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
FN-1700.3200,Identity Theft Reporting/Recovery Programs,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
TM-0500,Armed Forces Emergency Services,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TH-2600.1800,Disaster Survivor Inquiries,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TL-3650.2000-300,Foreign Disaster Welfare Inquiries,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
PH-0300.0460,Adoption Related Fingerprinting,P,Individual and Family Life,Open211 Miami - AIRS,Service
FN-1500.1955,Firearm Permit Fingerprinting,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
BH-1800.1500,Crisis Shelter,B,Basic Needs,Open211 Miami - AIRS,Service
HD-8000.1800-400,Kindergartens,H,Education,Open211 Miami - AIRS,Organization/Facility Type
NL-1000.8100-820,SSI Applications,N,Income Support and Employment,Open211 Miami - AIRS,Named Programs
PH-6100.1800-650,New Dad Parenting Programs,P,Individual and Family Life,Open211 Miami - AIRS,Service
PH-1400.4500,Live In Companions,P,Individual and Family Life,Open211 Miami - AIRS,Service
RP-1400.8000-300,Health/Disability Related Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
PH-0320.3300,In Home Adult Day Programs,P,Individual and Family Life,Open211 Miami - AIRS,Service
HL-2500.8100,Study Skills Assistance,H,Education,Open211 Miami - AIRS,Service
HL-8500.1500,College/University Entrance Examination Preparation,H,Education,Open211 Miami - AIRS,Service
LH-2700.6500,Poison Control,L,Health Care,Open211 Miami - AIRS,Service
BH-7000.4600-800,Single Room Occupancy Housing,B,Basic Needs,Open211 Miami - AIRS,Organization/Facility Type
BH-3900.3050-440,Low Cost Home Rental Listings,B,Basic Needs,Open211 Miami - AIRS,Service
BH-1800.1500-080,Domestic Violence Motel Vouchers,B,Basic Needs,Open211 Miami - AIRS,Service
LV-1600.1300-200,Fluoride Treatments/Supplements,L,Health Care,Open211 Miami - AIRS,Service
RX-1750.5000,Multiple Offender DUI Programs,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LV-1600.6300,Oral/Maxillofacial Surgery,L,Health Care,Open211 Miami - AIRS,Service
LV-1600.6500,Periodontics,L,Health Care,Open211 Miami - AIRS,Service
LV-1600.6350,Orthodontics,L,Health Care,Open211 Miami - AIRS,Service
LV-1600.1750-110,Dental Bridges,L,Health Care,Open211 Miami - AIRS,Service
LV-1600.1750-140,Dental Implants,L,Health Care,Open211 Miami - AIRS,Service
LV-1600.1980,Endodontics,L,Health Care,Open211 Miami - AIRS,Service
BH-7000.8100-300,Limited Equity Housing Cooperatives,B,Basic Needs,Open211 Miami - AIRS,Organization/Facility Type
LH-2600.2000-600,Ophthalmology Referrals,L,Health Care,Open211 Miami - AIRS,Service
LJ-5000.1500-800,Sibling Birth Preparation Programs,L,Health Care,Open211 Miami - AIRS,Service
TQ-1800.8800,Voter Registration Drives,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
DD-1500.7230-700,Psychiatrist Complaints,D,Consumer Services,Open211 Miami - AIRS,Service
DD-1500.7230-720,Psychologist Complaints,D,Consumer Services,Open211 Miami - AIRS,Service
TJ-3200.2500-200,Federal Government Information Lines,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TJ-3200.2500-800,State Government Information Lines,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
JD-1500.5000-500,Marine Mammal Protection,J,Environmental Quality,Open211 Miami - AIRS,Service
FF-1500.3300,Immigration Detention Centers,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
DD-1500.7200,Postal Service Complaints,D,Consumer Services,Open211 Miami - AIRS,Service
FN-1700.6500,Postal Crime Reporting,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
LV-8000,Sports Medicine,L,Health Care,Open211 Miami - AIRS,Service
TN-1000,Business Associations,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
JR-8200.3000-650,Poison Safety Education,J,Environmental Quality,Open211 Miami - AIRS,Service
PL-7000.1600-800,Sailing,P,Individual and Family Life,Open211 Miami - AIRS,Service
TJ-6500.9500,Workshops/Symposiums,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TH-2900.1800-180,Disaster Recovery Centers,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
FN-1700.6300,Non-Emergency Crime Reporting,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
TB-1500,Community Development Corporations,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
LT-6650,Palliative Care,L,Health Care,Open211 Miami - AIRS,Service
FC-8200.3500,Juvenile Courts,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
PL-7000.1600,Boating,P,Individual and Family Life,Open211 Miami - AIRS,Service
FC-8200.8100,Specialized State Courts,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
FJ-1600.6500,Probate Petition Filing Offices,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
FJ-6350,Pretrial Service Agencies,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
FF-0500.6550,Probation,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
FJ-6500,Process Services,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
TD-6600.4500-150,County Board of Supervisors Offices,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
HH-9000.7500,School to Work Programs,H,Education,Open211 Miami - AIRS,Service
HD-6000.6200-500,Nursing Schools,H,Education,Open211 Miami - AIRS,Organization/Facility Type
PS-9800.9650,Y Facilities,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
LV-6800.6550,Pediatric Cardiology,L,Health Care,Open211 Miami - AIRS,Service
BM-1700,Discount Programs,B,Basic Needs,Open211 Miami - AIRS,Service
BM-3000,Household Goods,B,Basic Needs,Open211 Miami - AIRS,Service
LT-2800.3100,Home Nursing,L,Health Care,Open211 Miami - AIRS,Service
LF-8000.5100,Electrocardiography,L,Health Care,Open211 Miami - AIRS,Service
FR-4500.1500,Citizen Police Academies,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
FN-1500.8150,Sexual Assault Prevention,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
HD-6000.1500,Community Colleges,H,Education,Open211 Miami - AIRS,Organization/Facility Type
TI-1800.5000-300,Hearing Augmentation Aid Donation Programs,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
BD-5000.0200,After School Meal Programs,B,Basic Needs,Open211 Miami - AIRS,Service
LV-8300.6550,Plastic/Reconstructive Surgery,L,Health Care,Open211 Miami - AIRS,Service
